Phage Name,Zipcode,Population Density,County,Year Found,pH,Waterquality,GHI,Dew Point,Albedo,Latitude,Longitude,AQI,PM25,PM10,CO_8H,NO2_1H,SO3_1H,GC%,Temperate?,Genome Length(bp),Accession #
Apizium,00726,,Caguas,2012.0,7.8447777194829476,"Stable, normal stage",,,,,,,,,,,,66.4,FALSE,68227,KR781349
Appa,21211,6225.0,,2016.0,7.844648939682237,,177.81438356164384,7.5454337899543376,0.1645479452054667,39.326889,-76.62755600000001,34.0,8.1,36.0,2.9,36.0,23.0,68.0,None,38684,MH153799
AppleCider,01080,1351.0,Hampshire County,2018.0,7.843826993556927,Not applicable,166.43082191780826,4.856232876712335,0.2400000000000317,42.197,-72.3824,50.0,12.0,54.0,4.4,53.0,35.0,61.1,FALSE,43699,MN735429
AppleCloud,54016,442.0,Saint Croix County,2014.0,7.696214569294332,,164.7658675799087,2.3207762557077625,0.28578082191776977,44.984444,-92.754444,21.0,5.0,22.0,1.8,22.0,14.0,58.7,TRUE,46389,MF324903
Appletree2,89511,168.0,Washoe County,2014.0,7.841321128592584,Not applicable,216.91164383561645,-1.6848173515981737,0.3040547945205557,39.3825,-119.7416,25.0,6.0,27.0,2.2,26.0,17.0,58.9,TRUE,73808,MF185726
Apricot,53140,3473.0,Kenosha County,2016.0,7.843146809211492,"Stable, normal stage",166.74212328767123,4.8859589041095886,0.2167945205478883,42.619701,-87.821162,35.0,8.4,37.0,3.0,37.0,24.0,63.1,TRUE,52195,MH536812
ArMaWen,21228,3070.0,Baltimore County,2018.0,7.81658254125142,,180.49235159817349,7.419178082191781,0.17175342465754556,39.255283,-76.707849,34.0,8.1,36.0,2.9,36.0,23.0,59.9,None,53939,MK308638
Araceli,76203,,Denton County,2018.0,7.85310458510551,"Stable, normal stage",208.52066210045663,10.775228310502284,0.16802739726028745,33.2077,-97.1524,42.0,10.0,45.0,3.6,44.0,29.0,68.2,FALSE,55045,MN224564
Aragog,90024,16154.0,Los Angeles County,2012.0,7.853261244698772,Not applicable,226.7365296803653,8.049885844748859,0.13852054794521435,34.068321000000005,-118.449322,42.0,10.0,45.0,3.6,44.0,29.0,60.8,TRUE,50812,MG099937
Araxxi,32514,1917.0,Escambia County,2018.0,7.675750165098162,,206.77020547945202,15.432534246575342,0.1351780821917743,30.549139,-87.218586,25.0,6.0,27.0,2.2,26.0,17.0,64.8,None,53981,MN062711
Arbiter,22401,2326.0,Fredericksburg City,2010.0,7.833943384908843,,180.9197488584475,7.675,0.15238356164382064,38.303522,-77.47614200000002,47.0,11.2,50.0,4.1,49.0,32.0,68.9,FALSE,67169,JN618996
Arby,19038,4010.0,Philadelphia County,2017.0,7.832399556280966,Not applicable,177.51518264840183,6.8054794520547945,0.2167945205479716,40.0909,-75.2242,55.0,14.0,63.0,4.9,57.0,39.0,60.1,FALSE,15556,MK737943
Arcadia,19087,2018.0,Delaware County,2014.0,7.831966934814916,Not applicable,174.9670091324201,7.165639269406393,0.16457534246574065,40.051219,-75.377229,55.0,14.0,63.0,4.9,57.0,39.0,45.2,FALSE,58059,MF189170
Arcanine,63105,6647.0,Saint Louis County,2012.0,7.832121432768406,"Stable, normal stage",181.73047945205482,7.855136986301369,0.16241095890411614,38.64526400000001,-90.313271,38.0,9.1,41.0,3.3,40.0,26.0,63.7,TRUE,52273,MH744414
ArcherNM,99164,,Whitman County,,,,165.92054794520547,2.092351598173516,0.3042739726027741,46.728969,-117.165017,17.0,4.0,18.0,1.4,18.0,11.0,64.2,TRUE,52561,KU761559
ArcherS7,06106,9436.0,Hartford County,2011.0,7.830975777712389,Falling stage,168.72705479452054,5.6625570776255705,0.2178904109589068,41.744494,-72.690511,31.0,7.4,33.0,2.7,32.0,21.0,64.7,FALSE,156558,KC748970
Archetta,,,Los Angeles County,2012.0,7.831126444767905,Not applicable,226.7365296803653,8.049885844748859,0.13852054794521435,34.065,-118.4425,42.0,10.0,45.0,3.6,44.0,29.0,60.6,TRUE,47409,MG099938
Archie,97331,7464.0,Benton County,2009.0,7.829379657824013,"Stable, normal stage",156.91027397260274,7.4495433789954335,0.13813698630134874,44.567722,-123.281986,23.0,5.5,24.0,2.0,24.0,16.0,58.7,TRUE,76271,KT591489
Archimedes,,,,,,,166.06221461187215,6.1813470319634725,0.20728767123284966,40.4405,-79.9958,35.0,8.4,37.0,3.0,37.0,24.0,62.8,None,44938,
Archis,15222,4055.0,Allegheny County,2019.0,7.82860836620896,"Stable, normal stage",166.61826484018266,6.101712328767122,0.21501369863012293,40.442222,-80.01,35.0,8.4,37.0,3.0,37.0,24.0,67.3,TRUE,49000,
Arete,,,,,,,174.29452054794518,2.9713013698630126,0.3317808219178016,43.0008,-96.0603,65.0,18.7,83.0,5.9,67.0,47.0,64.6,None,53692,MT024863
Argie,32514,1917.0,Escambia County,2016.0,7.818703440990998,,203.3537671232877,15.233504566210046,0.11635616438356745,30.56,-87.22,25.0,6.0,27.0,2.2,26.0,17.0,67.5,FALSE,61547,MK494114
Ariadne,15260,,Allegheny County,2010.0,7.73660727886649,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.4443,-79.9532,35.0,8.4,37.0,3.0,37.0,24.0,68.4,FALSE,54347,MN585986
Ariel,43201,11514.0,Franklin County,2012.0,7.818056892456666,Not applicable,171.3874429223744,6.369520547945205,0.2559452054794956,40.00405,-83.002236,13.0,3.1,14.0,1.1,13.0,9.0,61.0,TRUE,109801,KM400683
Aries55,29731,,York County,2018.0,7.815028532617627,"Stable, normal stage",201.33995433789954,10.174429223744294,0.14706849315068365,34.941704,-81.031891,46.0,11.0,49.0,4.0,48.0,32.0,68.7,FALSE,17452,
Arlo,76433,12.0,Erath County,2017.0,7.81658254125142,,209.6224885844749,10.367351598173515,0.14884931506850332,32.318889,-98.020806,38.0,9.1,41.0,3.3,40.0,26.0,63.8,TRUE,52960,MH576971
Armstrong,15260,,Allegheny County,2017.0,7.816276145592167,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.444253,-79.953239,35.0,8.4,37.0,3.0,37.0,24.0,67.1,FALSE,39928,MH834596
Aroostook,75602,475.0,Gregg County,2015.0,7.81541834386053,Not applicable,199.6557077625571,11.948515981735161,0.13501369863011378,32.467045,-94.724361,33.0,7.9,35.0,2.9,34.0,23.0,66.6,TRUE,41903,MF668268
Arri,15262,,Allegheny County,2017.0,7.815116019141449,"Stable, normal stage",166.06221461187215,6.1813470319634725,0.20728767123284966,40.4406,-79.9959,35.0,8.4,37.0,3.0,37.0,24.0,67.8,TRUE,58650,MK864266
Arroyo,73020,344.0,Oklahoma County,2017.0,7.817345557601124,"Stable, normal stage",203.35262557077635,8.364954337899544,0.1656712328767236,35.448056,-97.288889,60.0,16.3,73.0,5.4,62.0,43.0,66.6,FALSE,42129,MK937610
Artemis2UCLA,91335,11328.0,Los Angeles County,2011.0,7.8174940696623825,Not applicable,229.12865296803653,6.185730593607308,0.13821917808219644,34.2011,-118.5364,42.0,10.0,45.0,3.6,44.0,29.0,61.4,TRUE,52344,KF560333
Arturo,23901,82.0,Prince Edward County,2011.0,7.812815625633175,"Stable, normal stage",186.42785388127854,8.925342465753424,0.14276712328764646,37.230244,-78.459618,46.0,11.0,49.0,4.0,48.0,32.0,64.1,TRUE,51500,JX307702
Asapag,83605,1423.0,Canyon County,2016.0,7.8123017994598625,"Stable, normal stage",190.51598173515976,-0.03184931506849315,0.3120273972602873,43.653597,-116.676876,34.0,8.1,36.0,2.9,36.0,23.0,63.1,TRUE,55119,MK376961
Asayake,49423,580.0,Ottawa County,2014.0,7.812475629875706,"Stable, high stage",166.8412100456621,5.32468036529679,0.2966849315068809,42.788333,-86.100278,26.0,6.2,28.0,2.2,27.0,18.0,66.6,TRUE,59905,
Ashton,33613-4628,,Hillsborough County,2017.0,7.800155725392424,"Stable, normal stage",215.200799086758,17.88093607305936,0.14720547945206433,28.06,-82.41967,24.0,5.7,25.0,2.1,25.0,16.0,60.1,None,54519,MT310875
Asriel,29731,,York County,2016.0,7.797765884754912,"Stable, normal stage",201.33995433789954,10.174429223744294,0.14706849315068365,34.9401,-81.0316,46.0,11.0,49.0,4.0,48.0,32.0,62.8,TRUE,74594,MG872831
Asten,87703,,San Miguel County,,,,227.1466894977169,-1.1984018264840182,0.1692054794520518,35.519565,-105.24846200000002,46.0,11.0,49.0,4.0,48.0,32.0,65.7,TRUE,51571,MK433276
Astraea,27695,,Wake County,2011.0,7.790416225444815,"Stable, normal stage",192.6365296803653,10.211415525114155,0.14268493150683312,35.782178,-78.666092,39.0,9.3,42.0,3.4,41.0,27.0,64.7,FALSE,154872,KC691257
Astro,29415,,Charleston County,2011.0,7.789899298922397,Not determined,199.05627853881282,15.504337899543385,0.08495890410960122,32.769528,-79.929511,44.0,10.5,47.0,3.8,46.0,30.0,61.4,TRUE,52494,JX015524
Atcoo,80111,2688.0,Arapahoe County,2017.0,7.791114194897909,"Stable, normal stage",207.75136986301368,-1.9788470319634728,0.2473972602740384,39.6095,-104.8819,34.0,8.1,36.0,2.9,36.0,23.0,67.0,TRUE,49075,MN585977
Atiba,39406,6458.0,Forrest County,2016.0,7.790303559340836,,201.95308219178082,13.743721461187215,0.14252054794521166,31.32903,-89.333516,16.0,3.8,17.0,1.4,16.0,11.0,66.5,TRUE,59556,MN234230
Atkinbua,84602,,Utah County,2010.0,7.793974039137366,,194.8086757990868,-0.9799086757990868,0.3022739726027875,40.325994,-111.735727,43.0,10.3,46.0,3.7,45.0,30.0,63.3,TRUE,52955,MN813700
Atlantean,20009,36495.0,Washington,2016.0,7.787787479297898,,183.91632420091324,7.457762557077626,0.1584657534246516,38.920212,-77.01897,47.0,11.2,50.0,4.1,49.0,32.0,64.7,FALSE,154553,MK359362
Atraxa,18353,271.0,Monroe County,2017.0,7.795543366632565,Not applicable,168.2942922374429,5.228196347031964,0.2135342465753796,40.9046,-75.3863,38.0,9.1,41.0,3.3,40.0,26.0,58.0,FALSE,14927,MH834597
Atraxi,,,,,,,170.40445205479455,6.060388127853881,0.2274520547944613,42.50025,-70.893889,50.0,12.0,54.0,4.4,53.0,35.0,59.1,None,53904,
Attacne,90095,8.0,Los Angeles County,2013.0,7.786314743670603,Not applicable,226.7365296803653,8.049885844748859,0.13852054794521435,34.068582,-118.441285,42.0,10.0,45.0,3.6,44.0,29.0,54.7,FALSE,28876,KR337651
Attis,15213,14474.0,Allegheny County,2015.0,7.785952705655186,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.443889,-79.957222,35.0,8.4,37.0,3.0,37.0,24.0,66.8,TRUE,47881,KU963247
Attoomi,78130,645.0,Comal County,2016.0,7.789434045026313,"Stable, normal stage",210.64280821917808,12.936392694063931,0.13504109589041655,29.711028,-98.133833,27.0,6.4,29.0,2.3,28.0,18.0,69.7,None,41872,MG593801
Atuin,,,,,,,162.46746575342462,2.057990867579909,0.3163013698630409,44.853056,-92.627778,21.0,5.0,22.0,1.8,22.0,14.0,54.0,None,176888,
Aubergine,15213,14474.0,Allegheny County,2017.0,7.7898103684397695,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.447237,-79.953973,35.0,8.4,37.0,3.0,37.0,24.0,63.4,FALSE,41555,MG839015
Audrey,15213,14474.0,Allegheny County,2011.0,7.789350854976496,"Stable, normal stage",166.06221461187215,6.1813470319634725,0.20728767123284966,40.445394,-79.963324,35.0,8.4,37.0,3.0,37.0,24.0,67.5,FALSE,68662,KJ194581
Audrick,20854,1470.0,Montgomery County,2015.0,7.781983491394467,,177.09714611872147,7.8215068493150675,0.1544109589040936,39.004361,-77.21325,38.0,9.1,41.0,3.3,40.0,26.0,64.7,FALSE,155205,MF919493
AugsMagnumOpus,40351,82.0,Rowan County,,,,176.41164383561645,7.639041095890411,0.17030136986301242,38.189528,-83.43119399999998,47.0,11.2,50.0,4.1,49.0,32.0,64.2,TRUE,48545,MH536813
Austintatious,76226,386.0,Denton County,2015.0,7.781482018652217,"Stable, normal stage",205.98721461187213,10.660844748858446,0.15789041095891834,33.135789,-97.13997,42.0,10.0,45.0,3.6,44.0,29.0,72.6,TRUE,36213,MK305888
Auxilium,14086,940.0,Erie County,2017.0,7.7815998378040145,Falling stage,155.4804794520548,4.9589041095890405,0.3080273972603217,42.93382,-78.64562,13.0,3.1,14.0,1.1,13.0,9.0,62.6,TRUE,49447,MH834598
Ava3,,,Kent County,2011.0,7.781644576184963,,165.19406392694063,4.544634703196347,0.30394520547947024,42.930441,-85.589264,26.0,6.2,28.0,2.2,27.0,18.0,64.8,FALSE,154466,JQ911768
AvadaKedavra,63435,30.0,Lewis County,2015.0,7.7816426999533475,Rising stage,177.38561643835618,6.229223744292238,0.229260273972632,40.127499,-91.530556,18.0,4.3,19.0,1.5,19.0,12.0,58.7,TRUE,73721,MN096382
Avani,17325,215.0,Adams County,2011.0,7.781304919893259,"Stable, normal stage",171.3845890410959,6.428196347031964,0.21909589041099947,39.834,-77.235659,41.0,9.8,44.0,3.6,43.0,28.0,61.0,TRUE,54470,JQ809702
AvatarAhPeg,02912,31555.0,,2014.0,7.780538203523767,Not determined,169.83527397260275,6.191438356164384,0.20150684931503712,41.82568300000001,-71.403061,50.0,12.0,54.0,4.4,53.0,35.0,63.8,TRUE,51637,MK494129
Avazak,72830,113.0,Johnson County,2018.0,7.779638762682993,"Stable, normal stage",191.75468036529682,9.987671232876714,0.16095890410960656,35.479444,-93.468889,46.0,11.0,49.0,4.0,48.0,32.0,51.4,FALSE,60278,MN585971
Avle17,01507,308.0,Worcester County,2017.0,7.779434769641504,Rising stage,169.91130136986303,4.956929223744291,0.21254794520548773,42.120573,-71.98548000000002,46.0,11.0,49.0,4.0,48.0,32.0,63.9,TRUE,51366,MH509443
Avocado,15601,690.0,Westmoreland County,2015.0,7.7791899699204015,"Stable, normal stage",166.3529680365297,6.08299086757991,0.26558904109594,40.308,-79.556,36.0,8.6,38.0,3.1,38.0,25.0,68.7,TRUE,45389,MF141540
Avocadoman,,,,,,,160.95582191780818,2.773744292237444,0.4035616438355933,44.668056,-70.148611,21.0,5.0,22.0,1.8,22.0,14.0,66.4,FALSE,41200,
Avrafan,11217,47796.0,Kings County,2008.0,7.775790216111361,,174.33824200913241,7.450684931506847,0.15589041095890907,40.682647,-73.981224,35.0,8.4,37.0,3.0,37.0,24.0,66.6,TRUE,41901,JN699002
Awesomesauce,02912,31555.0,,2015.0,7.77555602868509,Falling stage,169.83527397260275,6.191438356164384,0.20150684931503712,41.824593,-71.40338,50.0,12.0,54.0,4.4,53.0,35.0,62.9,TRUE,57054,MT553346
AxiPup,99164,,Whitman County,,,,165.71141552511415,2.0019634703196267,0.29616438356166785,46.73099000000001,-117.153909,17.0,4.0,18.0,1.4,18.0,11.0,63.3,FALSE,41770,MG839016
Axym,83605,1423.0,Canyon County,2018.0,7.775401135465077,"Stable, normal stage",190.51598173515976,-0.03184931506849315,0.3120273972602873,43.652875,-116.677023,34.0,8.1,36.0,2.9,36.0,23.0,60.2,FALSE,46473,MN444871
Azathoth,19118,3075.0,Philadelphia County,2017.0,7.774479686270082,Not applicable,177.51518264840183,6.8054794520547945,0.2167945205479716,40.086221,-75.229467,55.0,14.0,63.0,4.9,57.0,39.0,60.1,FALSE,15556,MH576948
Aziz,99258,,Spokane County,2017.0,7.7742408967447485,Not applicable,160.9194063926941,1.7452054794520548,0.29493150684927943,47.667416,-117.401525,13.0,3.1,14.0,1.1,13.0,9.0,60.7,FALSE,83412,MT658802
Azizam,01060,1400.0,Hampshire County,2018.0,7.774231284475246,Falling stage,164.99885844748854,4.5856164383561655,0.2681643835616319,42.31842,-72.639588,38.0,9.1,41.0,3.3,40.0,26.0,68.7,FALSE,17385,MN585990
Azula,,,,,,,165.3197488584475,6.24406392694064,0.21063013698629074,40.4504,-79.95100000000002,35.0,8.4,37.0,3.0,37.0,24.0,67.1,TRUE,53622,
BAKA,28307,1507.0,,2005.0,7.771461738157841,,190.8197488584475,11.285776255707752,0.1527671232876856,35.139283,-78.999624,53.0,13.0,59.0,4.7,55.0,37.0,60.7,TRUE,111688,JF937090
BBQValindra,,,,,,,158.55593607305937,3.4551369863013703,0.3524383561643947,44.897154,-68.66877099999999,25.0,6.0,27.0,2.2,26.0,17.0,67.3,TRUE,46875,MT522006
BEEST,63130,5973.0,Saint Louis County,2008.0,7.777286316453183,Falling stage,181.73047945205482,7.855136986301369,0.16241095890411614,38.650249,-90.316691,40.0,9.6,43.0,3.5,42.0,28.0,66.6,TRUE,59906,MH509444
BENtherdunthat,15213,14474.0,Allegheny County,2016.0,7.7760690530895715,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.442283,-79.954758,35.0,8.4,37.0,3.0,37.0,24.0,63.4,TRUE,54867,MG099939
BGlluviae,42104,528.0,Warren County,,,,181.31529680365296,9.667157534246572,0.16150684931508502,36.956944,-86.463889,44.0,10.5,47.0,3.8,46.0,30.0,66.5,TRUE,59308,MN908692
BPBiebs31,08098,161.0,Salem County,2010.0,7.7609263206885295,,180.6791095890411,7.8647260273972615,0.21142465753428646,39.688386,-75.319294,45.0,10.8,48.0,3.9,47.0,31.0,63.4,TRUE,53171,JF957057
BPs,15260,,Allegheny County,2005.0,7.759833335277246,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.444259,-79.953213,35.0,8.4,37.0,3.0,37.0,24.0,66.6,TRUE,41901,EU568876
BQuat,63105,6647.0,Saint Louis County,2010.0,7.761519123237418,Falling stage,181.73047945205482,7.855136986301369,0.16241095890411614,38.645638,-90.311388,38.0,9.1,41.0,3.3,40.0,26.0,66.6,TRUE,41893,MK305884
BRock,22812,207.0,Rockingham County,2016.0,7.766493141502073,"Stable, normal stage",182.06187214611873,6.130707762557077,0.1832328767123484,38.379099,-78.965025,23.0,5.5,24.0,2.0,24.0,16.0,52.3,None,112523,KX925554
BabeRuth,68362,9.0,Thayer County,2016.0,7.774256149570185,,186.52317351598168,5.311404109589044,0.2376164383561961,40.1523,-97.406,21.0,5.0,22.0,1.8,22.0,14.0,66.1,TRUE,42595,MK392367
Babsiella,11217,47796.0,Kings County,2009.0,7.771440788375673,,174.33824200913241,7.450684931506847,0.15589041095890907,40.68355800000001,-73.979038,35.0,8.4,37.0,3.0,37.0,24.0,67.1,TRUE,48420,JN699001
Baby16,63435,30.0,Lewis County,2014.0,7.7714433581580735,Falling stage,177.38561643835618,6.229223744292238,0.229260273972632,40.129,-91.528,18.0,4.3,19.0,1.5,19.0,12.0,63.9,TRUE,51383,MK359323
BabyGotBac,76203,,Denton County,2016.0,7.772673720612353,"Stable, normal stage",208.52066210045663,10.775228310502284,0.16802739726028745,33.207,-97.152,42.0,10.0,45.0,3.6,44.0,29.0,69.2,FALSE,57165,KY365739
Bachome,77004,5660.0,Harris County,2013.0,7.777644906201942,Not determined,200.11141552511413,16.157420091324198,0.15780821917809426,29.723452,-95.344122,24.0,5.7,25.0,2.1,25.0,16.0,63.7,TRUE,51653,MN586006
BackyardAgain,,,,,,,181.9478310502283,6.468904109589047,0.16276712328767706,37.380169,-80.079468,46.0,11.0,49.0,4.0,48.0,32.0,64.8,FALSE,153731,
Backyardigan,,,Larue County,2009.0,7.7777059924294365,,182.35810502283104,8.613926940639269,0.20043835616441588,37.503741,-85.575411,45.0,10.8,48.0,3.9,47.0,31.0,63.7,TRUE,51308,JF704093
BaconJack,15774,56.0,Indiana County,2017.0,7.777609696958272,"Stable, normal stage",163.88995433789958,5.729337899543379,0.2919178082192294,40.686389,-79.2825,37.0,8.8,39.0,3.2,39.0,25.0,63.8,TRUE,53793,MN617845
Bactobuster,27265,1114.0,Guilford County,2014.0,7.7755590066909885,"Stable, normal stage",189.53607305936075,9.023972602739725,0.1546301369862992,36.046939,-80.01847,49.0,11.7,52.0,4.3,51.0,34.0,63.1,TRUE,52129,KU568494
BadAgartude,53140,3473.0,Kenosha County,2013.0,7.7755590066909885,Not applicable,166.74212328767123,4.8859589041095886,0.2167945205478883,42.619617,-87.821333,35.0,8.4,37.0,3.0,37.0,24.0,64.7,FALSE,155658,MK359353
BadStone,02906,8758.0,,2018.0,7.774486029149562,"Stable, normal stage",168.94269406392695,5.956621004566211,0.19975342465749435,41.832034,-71.38011999999998,38.0,9.1,41.0,3.3,40.0,26.0,63.1,TRUE,75679,MT114165
Badfish,15213-4026,,Allegheny County,2011.0,7.775178303179691,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.440355,-79.94845699999998,35.0,8.4,37.0,3.0,37.0,24.0,66.5,FALSE,69030,KJ194580
Badger,42101,197.0,Warren County,2014.0,7.775172720390008,,181.31529680365296,9.667157534246572,0.16150684931508502,36.988611,-86.44833299999998,44.0,10.5,47.0,3.8,46.0,30.0,63.7,TRUE,51274, KX550442
Baee,15260,,Allegheny County,2014.0,7.774039383708835,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.4417,-79.9512,35.0,8.4,37.0,3.0,37.0,24.0,67.6,FALSE,70270,KR080199
Baehexic,42206,46.0,Logan County,2015.0,7.7740508076013874,,184.6667808219178,9.47050228310502,0.1578904109589131,36.84275,-86.778139,34.0,8.1,36.0,2.9,36.0,23.0,63.5,TRUE,53111,KX683875
BaghaKamala,,,和静县,,,,164.75331050228309,5.073059360730594,0.3201917808219325,42.500833,-85.810167,29.0,6.9,31.0,2.5,30.0,20.0,66.6,TRUE,59132,
Baines,15260,,Allegheny County,2016.0,7.773943816786303,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.442858,-79.953061,35.0,8.4,37.0,3.0,37.0,24.0,63.4,FALSE,41555,MG839017
Bakery,15260,,Allegheny County,2018.0,7.771301576644226,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.4426,-79.9542,35.0,8.4,37.0,3.0,37.0,24.0,67.6,TRUE,60468,MK937603
Baloo,15213,14474.0,Allegheny County,2014.0,7.770865812901323,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.446882,-79.95492,35.0,8.4,37.0,3.0,37.0,24.0,67.5,FALSE,68514,MG920059
Balsa,15213-4026,,Allegheny County,2017.0,7.7707090995009125,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.4375,-79.9465,35.0,8.4,37.0,3.0,37.0,24.0,63.4,FALSE,41862,MG839030
BananaFence,,,日土县,,,,198.38002283105027,14.533904109589045,0.1163835616438468,33.618118,-78.979935,44.0,10.5,47.0,3.8,46.0,30.0,64.7,FALSE,155947,
Bananafish,20009,36495.0,Washington,2018.0,7.767459036202612,,183.91632420091324,7.457762557077626,0.1584657534246516,38.9227,-77.0208,47.0,11.2,50.0,4.1,49.0,32.0,68.9,FALSE,67366,MK814751
Bandik,15213,14474.0,Allegheny County,2016.0,7.767366169148578,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.44609000000001,-79.957193,35.0,8.4,37.0,3.0,37.0,24.0,63.5,FALSE,41804,MH045554
Bangla1971,11367,17252.0,Queens County,2012.0,7.768504778044687,,,,,,,,,,,,,64.7,FALSE,154722,MH825697
